Building 60 4-fault-injected hotpotqa_real examples (bench_seed=42, scan_limit=40000)...
Built 60 examples. seeds=[0, 1, 2], model=mistral-nemo-12b, arms=['direct', 'self_refine', 'full_regen', 'react', 'selfcheckgpt', 'reflexion', 'intro_specter']
  N=4 real_hotpotqa_00013_5a79ad485542994bb9457036 seed=0 arm=direct: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(2367,208)
  N=4 real_hotpotqa_04564_5ae212c9554299495565d9de seed=1 arm=reflexion: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(2480,159)
  N=4 real_hotpotqa_04564_5ae212c9554299495565d9de seed=1 arm=intro_specter: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5307,570)
  N=4 real_hotpotqa_04564_5ae212c9554299495565d9de seed=2 arm=direct: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(2480,167)
  N=4 real_hotpotqa_04564_5ae212c9554299495565d9de seed=2 arm=self_refine: per_fault={'ctx': False, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(5163,528)
  N=4 real_hotpotqa_04564_5ae212c9554299495565d9de seed=2 arm=full_regen: per_fault={'ctx': False, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(4960,519)
  N=4 real_hotpotqa_04564_5ae212c9554299495565d9de seed=2 arm=react: per_fault={'ctx': False, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(5016,883)
  N=4 real_hotpotqa_04564_5ae212c9554299495565d9de seed=2 arm=selfcheckgpt: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(14595,360)
  N=4 real_hotpotqa_04564_5ae212c9554299495565d9de seed=2 arm=reflexion: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(2480,167)
  N=4 real_hotpotqa_04564_5ae212c9554299495565d9de seed=2 arm=intro_specter: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5315,514)
  N=4 real_hotpotqa_04605_5ae4a1875542995ad6573dd2 seed=0 arm=direct: per_fault={'ctx': False, 'bullets': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(2361,373)
  N=4 real_hotpotqa_04605_5ae4a1875542995ad6573dd2 seed=0 arm=self_refine: per_fault={'ctx': False, 'bullets': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(5214,976)
  N=4 real_hotpotqa_04605_5ae4a1875542995ad6573dd2 seed=0 arm=full_regen: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(4722,678)
  N=4 real_hotpotqa_04605_5ae4a1875542995ad6573dd2 seed=0 arm=react: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(4778,918)
  N=4 real_hotpotqa_04605_5ae4a1875542995ad6573dd2 seed=0 arm=selfcheckgpt: per_fault={'ctx': False, 'bullets': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(13845,545)
  N=4 real_hotpotqa_04605_5ae4a1875542995ad6573dd2 seed=0 arm=reflexion: per_fault={'ctx': False, 'bullets': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(14416,1650)
  N=4 real_hotpotqa_04605_5ae4a1875542995ad6573dd2 seed=0 arm=intro_specter: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(5366,957)
  N=4 real_hotpotqa_04605_5ae4a1875542995ad6573dd2 seed=1 arm=direct: per_fault={'ctx': False, 'bullets': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(2361,373)
  N=4 real_hotpotqa_04605_5ae4a1875542995ad6573dd2 seed=1 arm=self_refine: per_fault={'ctx': False, 'bullets': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(5214,976)
  N=4 real_hotpotqa_04605_5ae4a1875542995ad6573dd2 seed=1 arm=full_regen: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(4721,731)
  N=4 real_hotpotqa_04605_5ae4a1875542995ad6573dd2 seed=1 arm=react: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(4778,918)
  N=4 real_hotpotqa_04605_5ae4a1875542995ad6573dd2 seed=1 arm=selfcheckgpt: per_fault={'ctx': False, 'bullets': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(13834,525)
  N=4 real_hotpotqa_04605_5ae4a1875542995ad6573dd2 seed=1 arm=reflexion: per_fault={'ctx': False, 'bullets': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(14416,1650)
  N=4 real_hotpotqa_04605_5ae4a1875542995ad6573dd2 seed=1 arm=intro_specter: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(5366,957)
  N=4 real_hotpotqa_04605_5ae4a1875542995ad6573dd2 seed=2 arm=direct: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(2361,450)
  N=4 real_hotpotqa_04605_5ae4a1875542995ad6573dd2 seed=2 arm=self_refine: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(5291,1241)
  N=4 real_hotpotqa_04605_5ae4a1875542995ad6573dd2 seed=2 arm=full_regen: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(4722,989)
  N=4 real_hotpotqa_04605_5ae4a1875542995ad6573dd2 seed=2 arm=react: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(4778,907)
  N=4 real_hotpotqa_04605_5ae4a1875542995ad6573dd2 seed=2 arm=selfcheckgpt: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(13823,578)
  N=4 real_hotpotqa_04605_5ae4a1875542995ad6573dd2 seed=2 arm=reflexion: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(2361,450)
  N=4 real_hotpotqa_04605_5ae4a1875542995ad6573dd2 seed=2 arm=intro_specter: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(5443,1124)
  N=4 real_hotpotqa_04968_5ac2a41e55429967731025d0 seed=0 arm=direct: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(2390,512)
  N=4 real_hotpotqa_04968_5ac2a41e55429967731025d0 seed=0 arm=self_refine: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5411,1179)
  N=4 real_hotpotqa_04968_5ac2a41e55429967731025d0 seed=0 arm=full_regen: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(4779,740)
  N=4 real_hotpotqa_04968_5ac2a41e55429967731025d0 seed=0 arm=react: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(4835,896)
  N=4 real_hotpotqa_04968_5ac2a41e55429967731025d0 seed=0 arm=selfcheckgpt: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(16329,674)
  N=4 real_hotpotqa_04968_5ac2a41e55429967731025d0 seed=0 arm=reflexion: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(8450,1091)
  N=4 real_hotpotqa_04968_5ac2a41e55429967731025d0 seed=0 arm=intro_specter: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5562,1006)
  N=4 real_hotpotqa_04968_5ac2a41e55429967731025d0 seed=1 arm=direct: per_fault={'ctx': False, 'concise': True, 'english': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(2390,512)
  N=4 real_hotpotqa_04968_5ac2a41e55429967731025d0 seed=1 arm=self_refine: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5411,1179)
  N=4 real_hotpotqa_04968_5ac2a41e55429967731025d0 seed=1 arm=full_regen: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(4779,946)
  N=4 real_hotpotqa_04968_5ac2a41e55429967731025d0 seed=1 arm=react: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(4835,896)
  N=4 real_hotpotqa_04968_5ac2a41e55429967731025d0 seed=1 arm=selfcheckgpt: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(16329,668)
  N=4 real_hotpotqa_04968_5ac2a41e55429967731025d0 seed=1 arm=reflexion: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(8450,1091)
  N=4 real_hotpotqa_04968_5ac2a41e55429967731025d0 seed=1 arm=intro_specter: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5562,1006)
  N=4 real_hotpotqa_04968_5ac2a41e55429967731025d0 seed=2 arm=direct: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(2389,351)
  N=4 real_hotpotqa_04968_5ac2a41e55429967731025d0 seed=2 arm=self_refine: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5320,989)
  N=4 real_hotpotqa_04968_5ac2a41e55429967731025d0 seed=2 arm=full_regen: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(4778,977)
  N=4 real_hotpotqa_04968_5ac2a41e55429967731025d0 seed=2 arm=react: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(4834,893)
  N=4 real_hotpotqa_04968_5ac2a41e55429967731025d0 seed=2 arm=selfcheckgpt: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(13963,474)
  N=4 real_hotpotqa_04968_5ac2a41e55429967731025d0 seed=2 arm=reflexion: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(2389,351)
  N=4 real_hotpotqa_04968_5ac2a41e55429967731025d0 seed=2 arm=intro_specter: per_fault={'ctx': True, 'concise': True, 'english': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5472,946)
  N=4 real_hotpotqa_05006_5abffdec554299012d1db55d seed=0 arm=direct: per_fault={'ctx': False, 'bullets': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(2372,402)
  N=4 real_hotpotqa_05006_5abffdec554299012d1db55d seed=0 arm=self_refine: per_fault={'ctx': False, 'bullets': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(5263,1125)
  N=4 real_hotpotqa_05006_5abffdec554299012d1db55d seed=0 arm=full_regen: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(4744,802)
  N=4 real_hotpotqa_05006_5abffdec554299012d1db55d seed=0 arm=react: per_fault={'ctx': False, 'bullets': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(4800,911)
  N=4 real_hotpotqa_05006_5abffdec554299012d1db55d seed=0 arm=selfcheckgpt: per_fault={'ctx': False, 'bullets': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(13881,525)
  N=4 real_hotpotqa_05006_5abffdec554299012d1db55d seed=0 arm=reflexion: per_fault={'ctx': False, 'bullets': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(14866,1952)
  N=4 real_hotpotqa_05006_5abffdec554299012d1db55d seed=0 arm=intro_specter: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(5415,845)
  N=4 real_hotpotqa_05006_5abffdec554299012d1db55d seed=1 arm=direct: per_fault={'ctx': False, 'bullets': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(2372,402)
  N=4 real_hotpotqa_05006_5abffdec554299012d1db55d seed=1 arm=self_refine: per_fault={'ctx': False, 'bullets': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(5263,1125)
  N=4 real_hotpotqa_05006_5abffdec554299012d1db55d seed=1 arm=full_regen: per_fault={'ctx': False, 'bullets': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(4744,640)
  N=4 real_hotpotqa_05006_5abffdec554299012d1db55d seed=1 arm=react: per_fault={'ctx': False, 'bullets': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(4800,911)
  N=4 real_hotpotqa_05006_5abffdec554299012d1db55d seed=1 arm=selfcheckgpt: per_fault={'ctx': False, 'bullets': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(13950,560)
  N=4 real_hotpotqa_05006_5abffdec554299012d1db55d seed=1 arm=reflexion: per_fault={'ctx': False, 'bullets': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(14866,1952)
  N=4 real_hotpotqa_05006_5abffdec554299012d1db55d seed=1 arm=intro_specter: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(5415,845)
  N=4 real_hotpotqa_05006_5abffdec554299012d1db55d seed=2 arm=direct: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(2372,436)
  N=4 real_hotpotqa_05006_5abffdec554299012d1db55d seed=2 arm=self_refine: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(5276,1092)
  N=4 real_hotpotqa_05006_5abffdec554299012d1db55d seed=2 arm=full_regen: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(4744,747)
  N=4 real_hotpotqa_05006_5abffdec554299012d1db55d seed=2 arm=react: per_fault={'ctx': False, 'bullets': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(4800,919)
  N=4 real_hotpotqa_05006_5abffdec554299012d1db55d seed=2 arm=selfcheckgpt: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(14047,625)
  N=4 real_hotpotqa_05006_5abffdec554299012d1db55d seed=2 arm=reflexion: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(2372,436)
  N=4 real_hotpotqa_05006_5abffdec554299012d1db55d seed=2 arm=intro_specter: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(5428,861)
  N=4 real_hotpotqa_05077_5ae24b165542996483e64962 seed=0 arm=direct: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(2368,470)
  N=4 real_hotpotqa_05077_5ae24b165542996483e64962 seed=0 arm=self_refine: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5348,1167)
  N=4 real_hotpotqa_05077_5ae24b165542996483e64962 seed=0 arm=full_regen: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(4736,825)
  N=4 real_hotpotqa_05077_5ae24b165542996483e64962 seed=0 arm=react: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(4792,832)
  N=4 real_hotpotqa_05077_5ae24b165542996483e64962 seed=0 arm=selfcheckgpt: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(13828,564)
  N=4 real_hotpotqa_05077_5ae24b165542996483e64962 seed=0 arm=reflexion: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(2368,470)
  N=4 real_hotpotqa_05077_5ae24b165542996483e64962 seed=0 arm=intro_specter: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5500,1016)
  N=4 real_hotpotqa_05077_5ae24b165542996483e64962 seed=1 arm=direct: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(2368,470)
  N=4 real_hotpotqa_05077_5ae24b165542996483e64962 seed=1 arm=self_refine: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5348,1167)
  N=4 real_hotpotqa_05077_5ae24b165542996483e64962 seed=1 arm=full_regen: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(4736,803)
  N=4 real_hotpotqa_05077_5ae24b165542996483e64962 seed=1 arm=react: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(4792,832)
  N=4 real_hotpotqa_05077_5ae24b165542996483e64962 seed=1 arm=selfcheckgpt: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(13834,569)
  N=4 real_hotpotqa_05077_5ae24b165542996483e64962 seed=1 arm=reflexion: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(2368,470)
  N=4 real_hotpotqa_05077_5ae24b165542996483e64962 seed=1 arm=intro_specter: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5500,1016)
  N=4 real_hotpotqa_05077_5ae24b165542996483e64962 seed=2 arm=direct: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(2368,481)
  N=4 real_hotpotqa_05077_5ae24b165542996483e64962 seed=2 arm=self_refine: per_fault={'ctx': True, 'bullets': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(5359,1377)
  N=4 real_hotpotqa_05077_5ae24b165542996483e64962 seed=2 arm=full_regen: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(4736,750)
  N=4 real_hotpotqa_05077_5ae24b165542996483e64962 seed=2 arm=react: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(4792,963)
  N=4 real_hotpotqa_05077_5ae24b165542996483e64962 seed=2 arm=selfcheckgpt: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(13901,621)
  N=4 real_hotpotqa_05077_5ae24b165542996483e64962 seed=2 arm=reflexion: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(2368,481)
  N=4 real_hotpotqa_05077_5ae24b165542996483e64962 seed=2 arm=intro_specter: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(5511,1007)
  N=4 real_hotpotqa_05105_5a8ed10b5542995085b374a0 seed=0 arm=direct: per_fault={'ctx': True, 'bullets': True, 'concise': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(2454,614)
  N=4 real_hotpotqa_05105_5a8ed10b5542995085b374a0 seed=0 arm=self_refine: per_fault={'ctx': True, 'bullets': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(5727,1583)
