Building 60 4-fault (3 hop + 1 profile) musique_real hop examples (bench_seed=42, scan_limit=760)...
Built 60 examples. seeds=[0, 1, 2], model=llama-3.1-8b, arms=['direct', 'self_refine', 'full_regen', 'react', 'selfcheckgpt', 'reflexion', 'intro_specter']
  N=4 real_musique_hop_00001_3hop1__145290_443779_52195 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False} all_resolved=False n_resolved=1/4 tokens=(1721,450)
  N=4 real_musique_hop_00073_3hop1__791757_15840_36002 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(3350,591)
  N=4 real_musique_hop_00073_3hop1__791757_15840_36002 seed=0 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(3403,1095)
  N=4 real_musique_hop_00073_3hop1__791757_15840_36002 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(11436,620)
  N=4 real_musique_hop_00073_3hop1__791757_15840_36002 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(1665,329)
  N=4 real_musique_hop_00073_3hop1__791757_15840_36002 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(3915,538)
  N=4 real_musique_hop_00073_3hop1__791757_15840_36002 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(1665,329)
  N=4 real_musique_hop_00073_3hop1__791757_15840_36002 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(3761,919)
  N=4 real_musique_hop_00073_3hop1__791757_15840_36002 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(3350,817)
  N=4 real_musique_hop_00073_3hop1__791757_15840_36002 seed=1 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(3403,1095)
  N=4 real_musique_hop_00073_3hop1__791757_15840_36002 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(11456,573)
  N=4 real_musique_hop_00073_3hop1__791757_15840_36002 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(1665,329)
  N=4 real_musique_hop_00073_3hop1__791757_15840_36002 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(3915,538)
  N=4 real_musique_hop_00073_3hop1__791757_15840_36002 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(1665,346)
  N=4 real_musique_hop_00073_3hop1__791757_15840_36002 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(3758,982)
  N=4 real_musique_hop_00073_3hop1__791757_15840_36002 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(3330,689)
  N=4 real_musique_hop_00073_3hop1__791757_15840_36002 seed=2 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'preamble': True} all_resolved=True n_resolved=4/4 tokens=(3403,1601)
  N=4 real_musique_hop_00073_3hop1__791757_15840_36002 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(9867,491)
  N=4 real_musique_hop_00073_3hop1__791757_15840_36002 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(1665,346)
  N=4 real_musique_hop_00073_3hop1__791757_15840_36002 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(3912,763)
  N=4 real_musique_hop_00074_3hop1__346812_15840_36002 seed=0 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(1835,545)
  N=4 real_musique_hop_00074_3hop1__346812_15840_36002 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(4340,1276)
  N=4 real_musique_hop_00074_3hop1__346812_15840_36002 seed=0 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(3650,827)
  N=4 real_musique_hop_00074_3hop1__346812_15840_36002 seed=0 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(3758,1675)
  N=4 real_musique_hop_00074_3hop1__346812_15840_36002 seed=0 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(12444,752)
  N=4 real_musique_hop_00074_3hop1__346812_15840_36002 seed=0 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(1835,545)
  N=4 real_musique_hop_00074_3hop1__346812_15840_36002 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(4494,1410)
  N=4 real_musique_hop_00074_3hop1__346812_15840_36002 seed=1 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(1835,545)
  N=4 real_musique_hop_00074_3hop1__346812_15840_36002 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(4340,1276)
  N=4 real_musique_hop_00074_3hop1__346812_15840_36002 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'english': True} all_resolved=False n_resolved=2/4 tokens=(3670,851)
  N=4 real_musique_hop_00074_3hop1__346812_15840_36002 seed=1 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(3758,1675)
  N=4 real_musique_hop_00074_3hop1__346812_15840_36002 seed=1 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(10756,806)
  N=4 real_musique_hop_00074_3hop1__346812_15840_36002 seed=1 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(1835,545)
  N=4 real_musique_hop_00074_3hop1__346812_15840_36002 seed=1 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(4494,1410)
  N=4 real_musique_hop_00074_3hop1__346812_15840_36002 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(1815,554)
  N=4 real_musique_hop_00074_3hop1__346812_15840_36002 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(4349,1506)
  N=4 real_musique_hop_00074_3hop1__346812_15840_36002 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(3650,957)
  N=4 real_musique_hop_00074_3hop1__346812_15840_36002 seed=2 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(3703,1547)
  N=4 real_musique_hop_00074_3hop1__346812_15840_36002 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(10701,752)
  N=4 real_musique_hop_00074_3hop1__346812_15840_36002 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(1815,554)
  N=4 real_musique_hop_00074_3hop1__346812_15840_36002 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(4503,1403)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(1781,406)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=3/4 tokens=(4050,1101)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=0 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(3598,812)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=0 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(3615,1015)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(10496,570)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(1781,406)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(4224,744)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(1781,406)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=3/4 tokens=(4050,1101)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=3/4 tokens=(3562,979)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=1 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(3615,1015)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(12176,614)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(1781,406)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(4224,744)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(1781,455)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(4119,1134)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(3562,806)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=2 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=3/4 tokens=(3635,1602)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(10730,725)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(1781,455)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(4273,1002)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(1842,450)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(4298,1339)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(3683,767)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(3756,1590)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(10875,683)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(1842,450)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(4452,1259)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(1842,450)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(4298,1339)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': False} all_resolved=False n_resolved=1/4 tokens=(3683,755)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(3756,1590)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(10854,647)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(1842,450)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(4452,1259)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True} all_resolved=True n_resolved=4/4 tokens=(1877,538)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True} all_resolved=True n_resolved=4/4 tokens=(4381,1364)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True} all_resolved=True n_resolved=4/4 tokens=(3738,1033)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(3806,1228)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=3/4 tokens=(12643,761)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True} all_resolved=True n_resolved=4/4 tokens=(1877,538)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True} all_resolved=True n_resolved=4/4 tokens=(4535,1159)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(1741,375)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(3959,1068)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(3502,965)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(3555,1626)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(10204,562)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(1741,375)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(4113,919)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(1741,375)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(3959,1068)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(3482,950)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(3555,1626)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(11945,648)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(1741,375)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(4113,919)
