Building 60 4-fault (3 hop + 1 profile) musique_real hop examples (bench_seed=42, scan_limit=760)...
Built 60 examples. seeds=[0, 1, 2], model=qwen-2.5-7b, arms=['direct', 'self_refine', 'full_regen', 'react', 'selfcheckgpt', 'reflexion', 'intro_specter']
  N=4 real_musique_hop_00001_3hop1__145290_443779_52195 seed=0 arm=direct: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(1776,586)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(1912,316)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(4297,892)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(3824,653)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True} all_resolved=True n_resolved=4/4 tokens=(3877,808)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(11210,549)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(12140,1483)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(4451,898)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(1912,316)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(4297,892)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(3824,566)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True} all_resolved=True n_resolved=4/4 tokens=(3877,808)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(11199,538)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(12140,1483)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(4451,898)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True} all_resolved=True n_resolved=4/4 tokens=(1912,337)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True} all_resolved=True n_resolved=4/4 tokens=(4318,914)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(3824,713)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False} all_resolved=False n_resolved=2/4 tokens=(3877,1044)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True} all_resolved=True n_resolved=4/4 tokens=(11199,529)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True} all_resolved=True n_resolved=4/4 tokens=(1912,337)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True} all_resolved=True n_resolved=4/4 tokens=(4472,949)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(1818,405)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(4226,1058)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(3636,810)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(3689,1282)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(10634,621)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(1818,405)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(4380,819)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(1818,405)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(4226,1058)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(3636,828)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(3689,1282)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(10643,627)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(1818,405)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(4380,819)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(1818,300)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(4065,823)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=2 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(3636,608)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=2 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(3689,865)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(10616,497)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=2 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(1818,300)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(4219,835)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=0 arm=direct: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(1931,451)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(4487,1174)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(3862,848)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=0 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'english': True} all_resolved=False n_resolved=1/4 tokens=(3915,1046)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=0 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(11441,794)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=0 arm=reflexion: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(1931,451)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(4641,1225)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=1 arm=direct: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(1931,451)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(4487,1174)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=2/4 tokens=(3862,810)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=1 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'english': True} all_resolved=False n_resolved=1/4 tokens=(3915,1046)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=1 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(11339,679)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=1 arm=reflexion: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(1931,451)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=1 arm=intro_specter: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(4641,1225)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(1931,447)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(4535,1240)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=2 arm=full_regen: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(3862,698)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=2 arm=react: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(3915,1225)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(11444,800)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=2 arm=reflexion: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(1931,447)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(4689,1170)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(1966,313)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True} all_resolved=False n_resolved=1/4 tokens=(4432,816)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(3932,662)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=0 arm=react: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(3985,922)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(11486,485)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(1966,313)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(4586,911)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(1966,313)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True} all_resolved=False n_resolved=1/4 tokens=(4432,816)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(3932,551)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=1 arm=react: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(3985,922)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(11480,454)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(1966,313)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(4586,911)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(1966,354)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(4444,925)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=2 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(3932,630)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=2 arm=react: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(3985,984)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(11539,591)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(1966,354)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(4598,901)
  N=4 real_musique_hop_00081_3hop2__304722_590317_63959 seed=0 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(2029,485)
  N=4 real_musique_hop_00081_3hop2__304722_590317_63959 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(4757,1081)
  N=4 real_musique_hop_00081_3hop2__304722_590317_63959 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(4058,840)
  N=4 real_musique_hop_00081_3hop2__304722_590317_63959 seed=0 arm=react: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(4111,1496)
  N=4 real_musique_hop_00081_3hop2__304722_590317_63959 seed=0 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(11843,628)
  N=4 real_musique_hop_00081_3hop2__304722_590317_63959 seed=0 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(2029,485)
  N=4 real_musique_hop_00081_3hop2__304722_590317_63959 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(4911,1323)
  N=4 real_musique_hop_00081_3hop2__304722_590317_63959 seed=1 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(2029,485)
  N=4 real_musique_hop_00081_3hop2__304722_590317_63959 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(4757,1081)
  N=4 real_musique_hop_00081_3hop2__304722_590317_63959 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=2/4 tokens=(4058,829)
  N=4 real_musique_hop_00081_3hop2__304722_590317_63959 seed=1 arm=react: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(4111,1496)
