Building 60 5-fault (3 hop + 2 profile) musique_real hop examples (bench_seed=42, scan_limit=760)...
Built 60 examples. seeds=[0, 1, 2], model=llama-3.3-70b, arms=['direct', 'self_refine', 'full_regen', 'react', 'selfcheckgpt', 'reflexion', 'intro_specter']
  N=5 real_musique_hop_00001_3hop1__145290_443779_52195 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(1679,133)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4285,750)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=0 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3961,451)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=0 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(3979,773)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=0 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(11268,322)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(6651,366)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(4439,611)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=1 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(1963,278)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4286,914)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(3926,559)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=1 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(3979,793)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=1 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(11268,323)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(11055,487)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=1 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(4440,728)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(1963,277)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4285,735)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=2 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(3926,741)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=2 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(3979,759)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(11268,449)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(11103,499)
  N=5 real_musique_hop_00246_3hop1__76377_40769_64047 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(4439,611)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=0 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(1803,230)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(3953,768)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(3606,487)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=0 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(3659,722)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=0 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(10450,321)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=0 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(1803,230)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(4107,483)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=1 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(1803,230)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(3953,817)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(3606,615)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=1 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(3659,784)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=1 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(10450,321)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=1 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(1803,230)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=1 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(4107,483)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(1803,316)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=4/5 tokens=(4067,1103)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=2 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(3606,716)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=2 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(3659,805)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(10450,407)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=2 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(1803,316)
  N=5 real_musique_hop_00250_3hop2__782397_223623_162182 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(4221,620)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=0 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(1751,289)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(3964,956)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(3502,618)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=0 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3555,694)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=0 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(9996,332)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(10327,497)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(4118,622)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=1 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(1751,249)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(3896,852)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3502,491)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=1 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3555,703)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=1 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(9996,294)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(10078,440)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=1 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4050,688)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(1751,249)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(3896,787)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3502,388)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=2 arm=react: per_fault={'hop0': True, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3555,601)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(9996,294)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(10155,479)
  N=5 real_musique_hop_00253_3hop1__800948_40769_64047 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4050,688)
  N=5 real_musique_hop_00254_3hop1__379231_40769_64047 seed=0 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1971,397)
  N=5 real_musique_hop_00254_3hop1__379231_40769_64047 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4512,1191)
  N=5 real_musique_hop_00254_3hop1__379231_40769_64047 seed=0 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(3942,688)
  N=5 real_musique_hop_00254_3hop1__379231_40769_64047 seed=0 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3995,865)
  N=5 real_musique_hop_00254_3hop1__379231_40769_64047 seed=0 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(11601,631)
  N=5 real_musique_hop_00254_3hop1__379231_40769_64047 seed=0 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1971,397)
  N=5 real_musique_hop_00254_3hop1__379231_40769_64047 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4666,848)
  N=5 real_musique_hop_00254_3hop1__379231_40769_64047 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(1971,301)
  N=5 real_musique_hop_00254_3hop1__379231_40769_64047 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4360,843)
  N=5 real_musique_hop_00254_3hop1__379231_40769_64047 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(3942,643)
  N=5 real_musique_hop_00254_3hop1__379231_40769_64047 seed=1 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3995,755)
  N=5 real_musique_hop_00254_3hop1__379231_40769_64047 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(11572,507)
  N=5 real_musique_hop_00254_3hop1__379231_40769_64047 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(1971,301)
  N=5 real_musique_hop_00254_3hop1__379231_40769_64047 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(4514,641)
  N=5 real_musique_hop_00254_3hop1__379231_40769_64047 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1971,423)
  N=5 real_musique_hop_00254_3hop1__379231_40769_64047 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4489,1230)
  N=5 real_musique_hop_00254_3hop1__379231_40769_64047 seed=2 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3942,887)
  N=5 real_musique_hop_00254_3hop1__379231_40769_64047 seed=2 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3995,883)
  N=5 real_musique_hop_00254_3hop1__379231_40769_64047 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(11588,644)
  N=5 real_musique_hop_00254_3hop1__379231_40769_64047 seed=2 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1971,423)
  N=5 real_musique_hop_00254_3hop1__379231_40769_64047 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4643,710)
  N=5 real_musique_hop_00256_3hop1__51933_40769_64047 seed=0 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(1992,263)
  N=5 real_musique_hop_00256_3hop1__51933_40769_64047 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4329,749)
  N=5 real_musique_hop_00256_3hop1__51933_40769_64047 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(3984,559)
