Building 60 4-fault (3 hop + 1 profile) musique_real hop examples (bench_seed=42, scan_limit=760)...
Built 60 examples. seeds=[0, 1, 2], model=llama-3.3-70b, arms=['direct', 'self_refine', 'full_regen', 'react', 'selfcheckgpt', 'reflexion', 'intro_specter']
  N=4 real_musique_hop_00001_3hop1__145290_443779_52195 seed=0 arm=direct: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(1705,356)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(4327,873)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=1 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(1801,386)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(4161,1280)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(3602,811)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=1 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True} all_resolved=True n_resolved=4/4 tokens=(3655,950)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=1 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(10501,547)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=1 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(1801,386)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=1 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(4315,850)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True} all_resolved=True n_resolved=4/4 tokens=(1801,424)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(4227,1293)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=2 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True} all_resolved=True n_resolved=4/4 tokens=(3602,823)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=2 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True} all_resolved=True n_resolved=4/4 tokens=(3655,978)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True} all_resolved=True n_resolved=4/4 tokens=(10473,561)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=2 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True} all_resolved=True n_resolved=4/4 tokens=(1801,424)
  N=4 real_musique_hop_00075_3hop1__836699_15840_36002 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True} all_resolved=True n_resolved=4/4 tokens=(4381,734)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(1861,268)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(4107,775)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(3722,792)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(3775,801)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(10656,329)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(6394,354)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(4261,581)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(1861,570)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(4548,1618)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True} all_resolved=True n_resolved=4/4 tokens=(3722,901)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True} all_resolved=True n_resolved=4/4 tokens=(3775,1239)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(10793,680)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(11970,760)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True} all_resolved=True n_resolved=4/4 tokens=(4702,946)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(1861,472)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(4394,1266)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(3722,1050)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(3775,977)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(10793,580)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(11503,669)
  N=4 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True} all_resolved=False n_resolved=3/4 tokens=(4548,903)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(1761,374)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': False} all_resolved=False n_resolved=3/4 tokens=(4012,1004)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(3522,712)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(3575,923)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(12028,682)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(1761,374)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(4166,691)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(1761,370)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(3974,1026)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(3522,705)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(3575,919)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(10313,577)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(1761,370)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(4128,789)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(1761,528)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(4174,1439)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=2 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(3522,890)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=2 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(3575,1101)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(10303,730)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=2 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(1761,528)
  N=4 real_musique_hop_00078_3hop1__469478_15840_36002 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(4328,943)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=0 arm=direct: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(1881,363)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(4228,994)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(3762,757)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=0 arm=react: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(3815,927)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=0 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(10919,514)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=0 arm=reflexion: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(1881,363)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(4382,712)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=1 arm=direct: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(1881,465)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(4393,1334)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(3762,912)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=1 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'english': True} all_resolved=False n_resolved=1/4 tokens=(3815,911)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=1 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(10776,603)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'english': True} all_resolved=False n_resolved=1/4 tokens=(11455,633)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=1 arm=intro_specter: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(4547,977)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(1881,278)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(4122,795)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=2 arm=full_regen: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(3762,554)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=2 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=2/4 tokens=(3815,803)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(12724,401)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=2 arm=reflexion: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(1881,278)
  N=4 real_musique_hop_00079_3hop1__622497_160088_821792 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(4276,606)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=0 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(1877,282)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(4153,750)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(3754,729)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=0 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(3807,876)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=0 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(12704,400)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=0 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(1877,282)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(4307,580)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=1 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(1877,277)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(4176,786)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(3754,579)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=1 arm=react: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(3807,883)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=1 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(10914,405)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=1 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(1877,277)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=1 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(4330,584)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(1877,278)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(4177,820)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=2 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True} all_resolved=True n_resolved=4/4 tokens=(3754,564)
  N=4 real_musique_hop_00080_3hop2__304722_397371_63959 seed=2 arm=react: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True} all_resolved=False n_resolved=3/4 tokens=(3807,766)
